,name,trail_id
3872,Elings Park Sierra Club Trail,3872
3873,Wendell T. Robie Trail,3873
3874,"North Ridge, Whittemore Gulch, Purisima Creek, Borden Hatch Mill, Grabtown Gulch, Craig Britton and Harkins Ridge Loop",3874
3875,Mount Diablo Road Ride to Summit via South Gate,3875
3876,Seal Beach Pier,3876
3877,Picayune Valley Trail,3877
3878,Eagle Pass Ridge,3878
3879,French Hill Trail,3879
3880,Poppet Flat Divide Truck Trail,3880
3881,Ridge Top Trail to Briones to Mount Diablo Recreational Trail Loop,3881
3882,Barker Pass Road,3882
3883,Vogelsang Lake and Volesang Pass Trail,3883
3884,Peters Canyon Loop Trail,3884
3885,Granite Bay Mountain Bike Trail,3885
3886,Crag Lake and Rubicon Lake Trail to PCT,3886
3887,Bald Hill via Oat Mine Trail,3887
3888,Valley View Trail to Blue Oak Trail Loop,3888
3889,Black Canyon Road to Pamo Road,3889
3890,Tecate Peak Trail,3890
3891,"Deep Gulch, English Camp, Castillero and Mine Hill Trail Loop",3891
3892,West Side Loop to Brushy Peak and Laughlin Loop Trail,3892
3893,Eleanor Nelson to Patwin Park Trail,3893
3894,The Tracks at Brea,3894
3895,Peninsula Trail,3895
3896,Bear Hill and Moro Rock,3896
3897,"Angela, Flora, and Azalea Lakes Loop",3897
3898,Azalea Campground to Big Stump Grove,3898
3899,Lake Hodges Trail,3899
3900,Parker Ranch Trail to Nob Hill Loop,3900
3901,Omer Rains Coastal Bikeway,3901
3902,Pioneer Nature Trail,3902
3903,Pirates Cove via Tennessee Valley Trail,3903
3904,Tank Hill Park Trail,3904
3905,TJ Lake via Lake George,3905
3906,Black Mountain via Service Road,3906
3907,Fisherman's Camp Loop and Tenaja Falls,3907
3908,"Sunset, Sequoia Bay View and Chaparral Trail Loop",3908
3909,Shoreline Trail,3909
3910,Santa Ana River Trail at Martha McLean-Anza Narrows,3910
3911,Pine Mountain Loop Trail,3911
3912,Hole-in-the-Wall to Mid Hills Loop,3912
3913,East Shore Trail to West Shore Trail Loop,3913
3914,Point Arena Lighthouse Nature Trail,3914
3915,Iris Trail and Rhus Trail,3915
3916,Mine Hill and Deep Gulch Loop,3916
3917,Mother Grundy Truck Trail,3917
3918,San Juan Hill via South Ridge Trail,3918
3919,Ohlone Trail to Buckeye Loop,3919
3920,Sneakeye Spring Trail,3920
3921,California Riding and Hiking Trail,3921
3922,Lawndale Trail to Schultz Trail Loop,3922
3923,Boulder Creek Road,3923
3924,Sailor Flat Trail,3924
3925,Heather Lake and Pear Lake via Hump Trail (Winter Route),3925
3926,Old Cañon Trail,3926
3927,Oakbrook Vista Trail,3927
3928,Six Bridges Trail to Ben Ries Campground,3928
3929,Bill Wallace El Capitan Trail,3929
3930,Moffat Ranch to Movie Road,3930
3931,Harden Lake Trail,3931
3932,Goler Canyon Scenic Drive,3932
3933,Fitch Mountain,3933
3934,Redwood Trail,3934
3935,Greenbelt Trail,3935
3936,Scrub Jail Trail,3936
3937,Eagle Cliff Mine,3937
3938,Union Creek Trail to Union Lake,3938
3939,Cherry Canyon Park and Lookout Tower,3939
3940,Bear Creek Redwoods Open Space Preserve,3940
3941,Taylor Mountain via Western Route,3941
3942,Sage and Madrone Loop Trail,3942
3943,San Jacinto Peak Via South Ridge Trail,3943
3944,Tijeras Creek Loop,3944
3945,Kratka Ridge,3945
3946,Cogswell Dam,3946
3947,Scorpion Canyon Loop Trail,3947
3948,Crumbaugh Lake via Cold Boiling Lake Trail,3948
3949,West Sycamore,3949
3950,Heather Lake via Hump Trail (Winter Route),3950
3951,Cinega Trail to Woodward Ridge Trail Loop,3951
3952,Coyote Creek Parkway and Hellyer County Park,3952
3953,Shake Camp Campground to Maggie Lakes,3953
3954,Dana Point Nature Interpretive Center Trail,3954
3955,Almaden Lake,3955
3956,O'Melveny Nature Trail Loop,3956
3957,Talbert Nature Reserve Fairview Park Trail,3957
3958,Red Lake Peak Trail,3958
3959,Inspiration Point via Mount Lowe Trail,3959
3960,Clear Creek Greenway Trail,3960
3961,Hillcrest Boulders: Long Loop,3961
3962,Wintu Loop,3962
3963,Rocky Canyon Trail,3963
3964,Canyon Trail to Spring Creek Trail Loop,3964
3965,Bald Hills Road,3965
3966,Club View,3966
3967,Jackson Lake to Vincent's Cabin,3967
3968,Lookout Mountain via Bear Canyon Trail,3968
3969,"Mount Wittenburg, Woodward Valley, Coast Trail, and Glen Camp, Bear Valley Loop Trail",3969
3970,Alviso Marina Loop,3970
3971,The Beach at Half Moon Bay,3971
3972,Sweet Springs Nature Preserve Loop,3972
3973,Lost Lake Trail,3973
3974,Pedro Point via Devil's Slide Trail,3974
3975,Eleanor and Shimmy Lakes,3975
3976,Carmel River Camp,3976
3977,Robert Woolley Park Trail,3977
3978,Brightwater Trail to Pocket Loop Trail,3978
3979,Dewey Point via Pohono Trail,3979
3980,Druid Stones,3980
3981,Spicer Reservoir Trail,3981
3982,"Lake View, Gnatcacher, East Ridge View and Peters Canyon Loop",3982
3983,Stanley Peak via Sage Trail,3983
3984,Daley Ranch Meadow Trail,3984
3985,"No Dogs, Poles Trail, Moro Ridge, and B.F.I.",3985
3986,Sea Ranch Beaches Access Trails,3986
3987,Dawn Mine,3987
3988,Scout Camp and Stough Canyon Loop,3988
3989,Koip Peak Trail,3989
3990,Gardisky Lake Trail,3990
3991,Long Canyon Trail to Lang Ridge Loop,3991
3992,"Dunn, Graham, West Ridge and Baccharis Loop",3992
3993,Racetrack Road,3993
3994,Father Crowley Vista,3994
3995,Deer Gulch Trail via Cliff Trail,3995
3996,South Coyote Canyon Trail,3996
3997,Mulholland Drive to Fryman Canyon,3997
3998,"Mitchell Rock, Mount Diablo, and North Peak Loop",3998
3999,Dust Devil Nature Trail,3999
4000,Willow Trail to Moro Ridge Road and Lower Moro Campground,4000
4001,Bird Spring Pass to Skinner Peak,4001
4002,Whale Rock Reservoir,4002
4003,Mill Ox Trail,4003
4004,Monument Ridge Trail,4004
4005,Buena Vista Crest Trail to Royal Arch Lake,4005
4006,Ernest E. Debs Loop,4006
4007,Mach One and Poles Loop Trail,4007
4008,Pleasure Point,4008
4009,Palisade Basin,4009
4010,"Ridgetop, Edison, and Lake Loop",4010
4011,Black Point Loop,4011
4012,San Vicente Mountain to Rustic Canyon Loop Trail,4012
4013,San Diego Sea to Sea Trail via Camino Ruiz Park,4013
4014,Ridge Motorway Gate #4 Loop,4014
4015,"Willson Ranch, Wilson Peak, and Grizzly Gulch Loop",4015
4016,Big Bald Rock Extended Loop,4016
4017,Castle Rocks Lower Loop,4017
4018,Mountain Palm Springs Loop Trail,4018
4019,Sotcher Lake Trail,4019
4020,Hassler Loop Trail,4020
4021,Gerle Creek Campground Trail,4021
4022,Page Meadows to TRT,4022
4023,Lover's Loop via Grass Mountain Trail,4023
4024,Encinitas Ranch Golf Course Trail,4024
4025,"PG&E Trail, Upper High Meadow, and Upper Rogue Valley Loop",4025
4026,Fremont Ridge Trail,4026
4027,Horseshoe Meadow to the Kern River,4027
4028,Sutro Baths,4028
4029,Sykes Hot Springs via Pine Ridge Trail [CLOSED],4029
4030,Red Shack Trail,4030
4031,Magnesia Springs Canyon,4031
4032,Panoramic Trail,4032
4033,Uvas Canyon Waterfalls,4033
4034,Lion Peak Trail,4034
4035,Piety Hill Loop,4035
4036,Turnbull Canyon Loop Trail,4036
4037,East San Francisco Bay - Emeryville to Berkeley,4037
4038,San Marcos Pass Road,4038
4039,Bennettville,4039
4040,Gilman Peak,4040
4041,Agua Hedionda Trail,4041
4042,Point Cabrillo Light Station Coastal Trail,4042
4043,May Valley Truck Trail,4043
4044,Wildwood Mountain Trail,4044
4045,"West Ridge, Tres Sendas, Stream Trail, and East Ridge Loop",4045
4046,West Ridge Trail: Skyline Gate to MacDonald Gate,4046
4047,Cowles Mountain via Mesa Trail,4047
4048,Oak Tree - Woodland Loop,4048
4049,Los Trancos Loop Trail,4049
4050,Twin Peak and Cone Peak Loop,4050
4051,Carruthers Cove Trail,4051
4052,Silver Canyon Trail,4052
4053,Jawbone Canyon Road,4053
4054,South Lake Trail via Old Skaggs Road,4054
4055,Antioch Marina and Dow Wetlands Preserve Loop,4055
4056,City View Ridge,4056
4057,"Convict Lake, Mildred Lake, Lake Dorthy, and Bighorn Lake",4057
4058,Headlands Trail (Devil’s Punchbowl),4058
4059,Mission Peak Short Loop,4059
4060,Echo Peak,4060
4061,Skyline to the Sea to Westridge Trail,4061
4062,Loveland Reservoir Trail,4062
4063,South Park Peak Trail,4063
4064,Mount Tyndall Trail,4064
4065,Eagle Rock,4065
4066,Arroyo Seco: Arroyo Seco Trail (Gabrielino National Recreation Trail),4066
4067,Little Bald Mountain Trail,4067
4068,Timberhill Park Trail,4068
4069,Chaparral Peak via Sonewall-Panoramic Trail Entranace,4069
4070,Mojave Forks River Dam Overlook Trail,4070
4071,Russian River: Steelhead Beach Regional Park to Guerneville,4071
4072,Flume Dam Trail,4072
4073,Temescal Canyon Road to the Beach,4073
4074,John Bull Loop Trail,4074
4075,Twin Lake and Meadow Lake Trail,4075
4076,De La Veaga Loop,4076
4077,Inyo National Forest Scenic Drive: Bishop to Big Pine,4077
4078,Cougar Trail Loop,4078
4079,Scholl Canyon Fire Road,4079
4080,Elephant Rock Trail,4080
4081,Toyon Canyon Trail to Lagoon Trail Loop,4081
4082,Coxey Road,4082
4083,Santiago Creek Trail Loop [CLOSED],4083
4084,Iron Canyon Trail,4084
4085,Vasquez Rocks Extended Loop via PCT,4085
4086,Kern River Valley,4086
4087,Whisky Ridge Trail,4087
4088,North Whisper Ranch Trail,4088
4089,Black Point Beach,4089
4090,Elk Head Trail,4090
4091,Wildcat Canyon to Vollmer Peak,4091
4092,William S. Hart County Park: Hart Trail,4092
4093,Crystal Mine Trail,4093
4094,Suisun Hill Trail,4094
4095,Marshall Beach Trail,4095
4096,Mount Zion via Sturtevant and Lower Winter Creek Trail Loop,4096
4097,Fish Creek Wash,4097
4098,Lower Twin and Snag Lakes Loop Trail,4098
4099,Manzanita and Gordon Mills Loop,4099
4100,Wood Canyon Trail,4100
4101,Thornewood Trail,4101
4102,Long Valley Trail,4102
4103,"Redtail, Portola Pastures, Meadowlark, and Wild Rye Trail",4103
4104,Rancho San Vicente Extended Loop,4104
4105,Hidden Springs Trail,4105
4106,Samuelsons Rocks Trail,4106
4107,South Fork Lakes Trail,4107
4108,Garin Peak,4108
4109,Mike Schuler Trail,4109
4110,Backbone Ridge Trail,4110
4111,Mindego Hill,4111
4112,Garapito Loop From Marvin Braude Park,4112
4113,Marina and Rocky Point Trails,4113
4114,"Valley, Woodward, Coast, Sky, Meadow Loop Trail",4114
4115,Purisma Creek Trail to Craig Britton Trail,4115
4116,Westside Trail,4116
4117,Orange Line Busway Bike Path Trail,4117
4118,Mountain High Ski Resort,4118
4119,Lost Man Creek Trail,4119
4120,Vermilion Campground and Lake Thomas Edison,4120
4121,Wilder Ridge and Zane Gray Cutoff Loop,4121
4122,Old Emigrant Trail to Donner Peak,4122
4123,Ballona Wetlands,4123
4124,Richmond Bay Trail,4124
4125,Rim of the World Lookout,4125
4126,Kirkham Steps,4126
4127,Golden Gate Park Perimeter Loop,4127
4128,Pioneer Basin Lakes Trail,4128
4129,Six Pack of Peaks via PCT,4129
4130,Prairie Creek Redwoods Big Loop,4130
4131,Highland Peak Via PCT,4131
4132,Taft Point via Glacier Point,4132
4133,Atascadero Creek Trail,4133
4134,Lightning Ridge,4134
4135,Gabriel Bike Trail: Azusa to Seal Beach,4135
4136,Taylor Elder Loop,4136
4137,Smith Peak Trail,4137
4138,Little Hendy Grove,4138
4139,Smith Meadows,4139
4140,Wood Chuck Lake Trail,4140
4141,Jack Main Canyon and Tilden Lake Trail,4141
4142,Twin Rocks Trail,4142
4143,Big Laguna Trail from Sunrise Highway,4143
4144,Walker Preserve Trail,4144
4145,Dardanelles Pack Trail,4145
4146,Backbone Trail to Mishe Mokwa Trail to Tri Peaks and Sandstone Peak,4146
4147,Horseshoe Lake Trail,4147
4148,Hyatt Lake Loop,4148
4149,PCT from Spillway to Deep Creek Hot Springs,4149
4150,Sugar Pine Lake,4150
4151,Bloody Canyon Trail,4151
4152,Castle Rock Stage Road Trail,4152
4153,Thomes Gorge Trail,4153
4154,Ten Mile House Road [PRIVATE PROPERTY],4154
4155,The Mortreros Trail,4155
4156,Manzanita Ridge via Mt. Wilson Trail,4156
4157,Spring Ridge Trail to Windy Hill,4157
4158,Las Trampas and Rocky Ridge Loop,4158
4159,Gilson Gap Loop Trail,4159
4160,Terra Linda Divide Trail,4160
4161,Eureka Dunes,4161
4162,Back Bay Loop Trail,4162
4163,San Jacinto Loop,4163
4164,"French Trail, Tres Sendas, and Stream Trail Loop",4164
4165,Hamilton Wetlands,4165
4166,Cody Lake Trail,4166
4167,Zaca Peak via Grass Mountain Loop Trail,4167
4168,Bark Park Trail and New Millenium Loop Trail,4168
4169,Charleston Slough Trails,4169
4170,Oceanside Pier,4170
4171,Mather Nature Loops,4171
4172,Potters Point Loop Trail,4172
4173,Angeles Crest Loop,4173
4174,Lake Skinner Loop Trail,4174
4175,Lone Oak Trail,4175
4176,Sequoia National Forest (South) Area Campgrounds,4176
4177,Mule Canyon Road,4177
4178,Kirkwood Lake Loop,4178
4179,Olivehain Reservoir Loop,4179
4180,Sepulveda Nature Walk,4180
4181,Montara Mountain Loop,4181
4182,Seal Point to Coyote Point,4182
4183,South Fork Road to to Devil's Chair,4183
4184,San Tomas Aquino Creek Trail to SF Bay Trail,4184
4185,Hanna Flat to Grays Peak,4185
4186,Richards Fire Road,4186
4187,Painted Gorge-Carrizo Mountain Trail,4187
4188,Delilah Fire Lookout Trail,4188
4189,Powers Peak,4189
4190,Lost Trail and Brea Dam Trail,4190
4191,Azalea Hill Trail to Cataract Falls,4191
4192,Mount Carmel,4192
4193,Santa Rosa Plateau to Monument Hill,4193
4194,Rocky Point,4194
4195,Old Homestead Loop Trail,4195
4196,Marina Green,4196
4197,Eucalyptus South Loop,4197
4198,Pismo Dunes,4198
4199,"Lower Meadow, High Meadow, Upper Wildcat and PG&E Trail Loop",4199
4200,Whiskey Falls Trail,4200
4201,Tassajara Ridge Trail Loop,4201
4202,Clover Springs Preserve Trail,4202
4203,Telegraph Canyon Road,4203
4204,Isabella Lake,4204
4205,Honeymoon Lake Trail,4205
4206,Mount Waterman and Twin Peaks Trail Loop,4206
4207,Dolores Park Loop,4207
4208,Waterhouse Peak Ski Tour,4208
4209,The Petrified Forest,4209
4210,Smith Lake Trail,4210
4211,Big Bend Trail to Old Emerald Falls Trail,4211
4212,"Alambique, Redwood, and Bear Gulch Loop",4212
4213,Mono Meadow Trail,4213
4214,Wrightwood to Mount San Antonio via the North Backbone,4214
4215,Borrego Canyon Trail to Billy Goat Loop,4215
4216,"Anaheim Hills, Barham Ridge and Santiago Oaks",4216
4217,"Rogue Valley, Chamise, and Mora Trail Loop",4217
4218,Hobbs Wall Trail,4218
4219,Grey Lodge Wildlife Area,4219
4220,Achy-Breaky 4x4 Trail,4220
4221,Grass Mountain Leona Divide Truck Trail,4221
4222,Lower Trail,4222
4223,Eagle Lake Recreation Trail,4223
4224,"Bay Area Ridge, Round Top Loop, and Volcanic Trail Loop",4224
4225,"Bommer Ridge, Laurel Canyon and Laguna Ridge Trail Loop",4225
4226,Saratoga Gap to Castle Rock Falls Overlook and Castle Rock Trail,4226
4227,"Snow Creek Falls, Tenaya Lake, Yosemite Valley via JMT",4227
4228,Gillette Ranch Loop Trail (Inspiration Loop),4228
4229,Symbol Bridge And Big Painted Cave,4229
4230,Mesa Trail,4230
4231,University of Redlands Walk,4231
4232,Apay Way to Bay View Trail to Red Hill Trail Loop,4232
4233,Bear Diversion Dam OHV Route,4233
4234,Tip Top Mountain,4234
4235,"Garland E Garza, East Ridge and Terrace Loop",4235
4236,Hidden Valley Canyon,4236
4237,West Fork North Trail,4237
4238,Tsurai Trail,4238
4239,"PG&E, Wildcat, High Meadow and Lower Meadow Trail Loop",4239
4240,Live Oak Trail,4240
4241,Burnside Lake Trail,4241
4242,Trebek Open Space,4242
4243,"Upper Winter, Sturtevant, Gabrilleno, Shortcut Canyon",4243
4244,Long Gulch Lake Trail,4244
4245,Bear Valley and Horse Trail Loop,4245
4246,Weir Canyon Trail,4246
4247,Pushwalla Palms Loop,4247
4248,Santa Margarita Preserve Trail,4248
4249,Angela Lake Hike,4249
4250,Lake Ilsanjo via Spring Creek Trail,4250
4251,Hogback Trail to Mount Hollywood,4251
4252,"Priest Rock, Limekiln and Kennedy Trail Loop",4252
4253,Hunter Hobby Park Trail,4253
4254,Big Basin Extended Loop,4254
4255,Roaring Camp Loop Trail,4255
4256,Battery Alexander Knoll Loop,4256
4257,Panther Meadows,4257
4258,Star Lake Trail via High Meadows Trail,4258
4259,Fremont Peak Loop,4259
4260,Mach One and El Moro Canyon,4260
4261,Crystal Cove West Side Loop,4261
4262,South Lake Trail to Skaggs Springs Vista,4262
4263,Boney Ridge Traverse,4263
4264,Central Annadel Loop Trail,4264
4265,Rhus Ridge to Mary Davey and Chamise Loop Trail,4265
4266,Oxnard Beach to Hollywood Beach,4266
4267,Eagle Rock Nature Trail,4267
4268,Porter Ranch Ridge,4268
4269,McVicker Stairs,4269
4270,General Creek Trail to Lily Pond,4270
4271,Los Gatos Creek Trail to Saint Josephs Hill,4271
4272,High Point Truck Trail,4272
4273,Pine Creek Trail,4273
4274,"Gianelli Trail to Chewing Gum Lake, Leopold Lake, Deer Lake and Gem Lake",4274
4275,Big Tree Nature Trail,4275
4276,Rancho Canada Del Oro via Serpentine Loop Trail,4276
4277,Old Coach to Raptor Ridge,4277
4278,Apollo Park Trail,4278
4279,"Skyline, Cascade, Two Rocks, Brandon, Redtail, Grass Valley Loop",4279
4280,Ladera Linda Quarry Trail,4280
4281,Bradshaw Trail,4281
4282,Bootjack and Easy Grade Loop,4282
4283,Chandler Bikeway,4283
4284,Bullfrog Lakes Trail,4284
4285,Nightmare Gulch Overlook Trail,4285
4286,Troop 80 Trail,4286
4287,Shake Camp and the Tule River,4287
4288,Twin Lakes to Peeler Lake,4288
4289,Ward Creek Via Rawhide Trail,4289
4290,Burro Schmidt's Tunnel,4290
4291,Crystal Lake Trail,4291
4292,"Toyon Trail, Old Spanish Trail and Coal Mine Ridge Loop",4292
4293,Palo Corona Trail,4293
4294,Chain Lakes Trail from Clark Range Trailhead,4294
4295,Bay Bridge to Treasure Island,4295
4296,Smugglers Cave Trail,4296
4297,"Slacker Hill via Morning Sun, Alta, SCA and Slacker Ridge",4297
4298,Grasshopper Mountain Trail,4298
4299,Shoreline Stroll Trail,4299
4300,Backbone Trail: Encinal Canyon,4300
4301,San Carpoforo Creek Trail,4301
4302,Cypress Grove Trail via South Shore Trail,4302
4303,Hemme Creek Trail,4303
4304,Tucker Trail,4304
4305,Warm Springs Truck Trail,4305
4306,Niagara Rim,4306
4307,Halls Ranch Trail,4307
4308,Spanish Bay Trail,4308
4309,Madora Lake Loop Trail,4309
4310,Twisted Forest Trail Loop,4310
4311,Caliente Mountain Ridge Trail,4311
4312,"Sage, Sky, Garzas Canyon, Mesa, Waterfall, Sycamore, Lupine Loop",4312
4313,Glory Ridge Trail,4313
4314,Meiss and Round Lake via Tahoe Rim Trail,4314
4315,Manzanita County Park Trails,4315
4316,Horseshoe Lake Trail,4316
4317,Glacier Point to Half Dome,4317
4318,Clover Creek Preserve,4318
4319,"Mist Trail, Cloud Rest, May Lake and Snow Creek Loop",4319
4320,Coyote Creek Trail,4320
4321,Backbone Trail: Mishe Mokwa to Ray Miller,4321
4322,Hayfield Trail to Toyon and Bay View Loop,4322
4323,Centennial Park to Tidelands Park -- Coronado Peninsula,4323
4324,Trestles Beach,4324
4325,Redfern Pond from Hunting Hollow Trail,4325
4326,Candlestick Point,4326
4327,"Wood Road, Castillero Trail, Mine Trail Loop",4327
4328,Franklin Point Trail,4328
4329,Alum Rock South Rim Trail,4329
4330,Buck Rock & ATV Trail Loop,4330
4331,Nob Hill Trail,4331
4332,Santa Cruz and Capitola Beach Ride,4332
4333,Lake Alpine Inspiration Point,4333
4334,Purisma Creek Trail to Bald Knob Trail Loop,4334
4335,Lower Meadow Trail to Farm Bypass Loop,4335
4336,"Bear Valley, Meadow Trail, and Old Pine Trail to the Coast",4336
4337,"Agnew Lake, Gem Lake, Waugh Lake and Clark Lakes Loop Trail",4337
4338,Donner Lake Bike Loop,4338
4339,Don Edwards- Coyote Creek Lagoon Trail,4339
4340,Aliso Peak Trail from St Tropez,4340
4341,Joshua Tree Short Loop Trail and Canyon View Trail Hike,4341
4342,Mount Watson,4342
4343,Upper Market Stairway Walks,4343
4344,South Gerstle Trail and the Southern Bluffs,4344
4345,Beach Trail / Broken Hill Trail Loop [CLOSED],4345
4346,Nimitz Way to Laurel Canyon and Meadows Canyon,4346
4347,Pomponio Loop Trail,4347
4348,Quail Wash to West Entrance Wash Trail,4348
4349,Norris Trailhead to Vanderburgh Lake,4349
4350,North Trail Canyon Road,4350
4351,Sheep Canyon Trail,4351
4352,Niguel Botanical Preserve Trails,4352
4353,"French Trail, Tres Sendas, and West Ridge Trail Loop",4353
4354,Prospect Peak Trail,4354
4355,Powder Mill Fire Road Trail,4355
4356,American River Bike Trail Loop,4356
4357,Cataract Trail via Simmons Trail,4357
4358,Nature Trail,4358
4359,Pescadero Trail,4359
4360,San Elijo State Beach,4360
4361,Deacon Lee Trail,4361
4362,Strawberry Peak from Twin Peaks HWY 189,4362
4363,Arroyo Trabuco Trail - Oso Parkway,4363
4364,Verdi Peak Trail via Forest Route 72,4364
4365,Temecula to Vail Lake Overlook and Oak Mountain,4365
4366,Muir Peak Loop,4366
4367,Quatal Canyon,4367
4368,Big Laguna Lake Meadow Walk,4368
4369,Bunker Hill Steps,4369
4370,Bartlett Springs Road,4370
4371,Mokelumne Wilderness Trail,4371
4372,Grass Valley/ Brandon Trail Loop,4372
4373,Echo Lake Via Pacific Crest Trail,4373
4374,Stifle Claim Trail to Traverse Creek Loop Trail,4374
4375,Hidden Valley Road,4375
4376,Glacier Canyon Trail,4376
4377,Patriarch Grove Trail,4377
4378,Quigley Canyon Open Space Trail,4378
4379,Lower and Upper Lola Montez Lakes,4379
4380,Oak Canyon,4380
4381,Ladera Ranch Trail,4381
4382,Cheeseboro Canyon Trail and Modelo Trail Loop,4382
4383,Soberanes Canyon Trail,4383
4384,High Up Fire Road Trail,4384
4385,Lake Hughes Truck Trail,4385
4386,Indian Creek Loop,4386
4387,Pauma Creek Trail,4387
4388,West Camino Cielo,4388
4389,North Jetty,4389
4390,Jamison-Long Lake Loop,4390
4391,Manzana Creek Trail to White Ledge Canyon,4391
4392,Napa River Trail,4392
4393,Red Buttes via PCT,4393
4394,Beach to Wind Caves and Backcountry Trail,4394
4395,Granite Dome to Ridge Lake and Iceland Lake,4395
4396,Willis Palm Loop,4396
4397,White Hill Loop Trail,4397
4398,Dove Spring Canyon Trail,4398
4399,Mount Tam via Collier Trail,4399
4400,Putnam Regional Park,4400
4401,TRW Loop Trail,4401
4402,Grand Avenue Trail,4402
4403,Iverson Trail To Tiptoe Falls,4403
4404,Gaviota Trail to Mendoza Trail Loop,4404
4405,Twin Peaks Loop,4405
4406,San Juan Trail,4406
4407,Flint Peak Trail,4407
4408,Akawie Peak,4408
4409,Canyonback Trail,4409
4410,"East Virgenes, Mary Wesbrock, and Ahmason Ranch House Loop",4410
4411,Grizzly Gulch - Spike Jones Loop,4411
4412,Black Mountain via Nighthawk and Miner's Ridge Loop,4412
4413,"Tarwater, Pomponio, and Canyon Trail Loop",4413
4414,Juanita Cooke Trail to Hitscher Park Trail,4414
4415,Weiler Ranch/Hazelnut Trail,4415
4416,Orange Blossom Rail Trail,4416
4417,Soapstone Loop Trail,4417
4418,Hog Lake to Paynes Creek,4418
4419,Ennisbrook Park,4419
4420,Flume Trail,4420
4421,Backbone Trail and River Canyon Loop,4421
4422,High Bridge Trail,4422
4423,Crenshaw Boulevard and Peacock Flats,4423
4424,Big Pine Trail,4424
4425,Hidden Pond,4425
4426,West Prospect Peak Trail,4426
4427,Del Norte and Montanon Trail to Scorpion Campgroud,4427
4428,Fifield-Cahill Ridge Trail Exploration,4428
4429,Vogelsang Camp to Merced Lake Trail,4429
4430,Butano Ridge Loop Trail,4430
4431,Silver Lake to Thousand Island Lake Loop,4431
4432,Redwood Shores Loop Trail,4432
4433,Engineer Road Loop,4433
4434,"Alambique, Meadow, Redwood and Bear Gulch Trail Loop",4434
4435,Engelmann Oak Loop Trail,4435
4436,Hookton Slough Trail,4436
4437,Sheep Mountain Trail,4437
4438,Bidwell Park Trail,4438
4439,Marina Point,4439
4440,Matt Davis Trail to Pan Toll Road,4440
4441,Paradise Point Via Atherton Road,4441
4442,Juniper Canyon Trail to High Peaks Trail Loop,4442
4443,"West Ridge, Chown, French, and Redwood Peak Trail Loop",4443
4444,Victoria Avenue Trail,4444
4445,Indian Palms Trail,4445
4446,Toro Canyon Ridge,4446
4447,Pinhead Peak Trail,4447
4448,Painted Rock Trail,4448
4449,Blinn Ranch and Santa Margarita Trail,4449
4450,Ricardo Campground,4450
4451,"Golden Eagle Trail, Viewpoint, and Upper Ranch Trail",4451
4452,McConnell Lake Loop Trail,4452
4453,Bluffs Trail,4453
4454,Bayshore Trail,4454
4455,Trabuco Trail,4455
4456,Bridlewood Trail,4456
4457,Del Dios Gorge Trail via Bing Crosby,4457
4458,Yaqui Well Nature Trail,4458
4459,South Salmon Creek Beach,4459
4460,Backbone Trail,4460
4461,Caldwell Lakes Trail,4461
4462,Carlsbad Coastal Rail Trail,4462
4463,Kennedy Tailing Wheels Park Trail,4463
4464,Uptown Downtown Singletrack Loop Trail,4464
4465,Descanso Gardens Inner Loop,4465
4466,Old Growth Trail,4466
4467,San Miguel Mountain Trail [PRIVATE PROPERTY/CLOSED],4467
4468,Ossagon Trail,4468
4469,Old Haul Road,4469
4470,Olema Valley Trail,4470
4471,Round Lake,4471
4472,Fire Bell Trail,4472
4473,Tennessee Valley to Alta Ridge Loop,4473
4474,Edna Spaulding Nature Trail,4474
4475,Dawn Falls and Hoo-Koo-E-Koo Loop,4475
4476,Lily Pond Nature Trail,4476
4477,Berry Glen Trail,4477
4478,Rincon Trail,4478
4479,La Mirada Creek Park Loop,4479
4480,Sand Point Overlook Via West Ridge Loop,4480
4481,Hollenbeck Canyon Extended Loop,4481
4482,Culp Valley Overlook Trail,4482
4483,Mission Creek Trail,4483
4484,Twaine Harte Old Railroad Grade,4484
4485,Cascade Falls via Canyon Road Trail,4485
4486,Clear Creek Vista Trail,4486
4487,Bette Davis Picnic Area Walk,4487
4488,San Mateo Canyon Trail,4488
4489,Guadalupe Oak Grove Park,4489
4490,"4,700-Foot Road",4490
4491,Loch Leven to Angelus Oaks,4491
4492,Todd L. Quick Trail Loop,4492
4493,Royal Palms County Beach,4493
4494,West Ridge Trail,4494
4495,Tahquitz Peak Loop,4495
4496,Black Butte Lake Trail,4496
4497,McKinley Firebreak Trail,4497
4498,Los Angeles River Village Gardens: Sherman Oaks,4498
4499,"North Peak, Mount Diablo, Eagle Peak, Twin Peaks, and Mitchell Rock Loop",4499
4500,Yogi Bear and Jackass Loop Trail,4500
4501,Pacific Crest Trail to Mount Laguna and Foster Point,4501
4502,Humphreys Basin Trail,4502
4503,Steelhead Lake,4503
4504,Mount Gould Trail,4504
4505,Otter Creek Trail,4505
4506,Sausal Pond Loop,4506
4507,James Bar Trail,4507
4508,"Colby Canyon, Strawberry Spur and Josephine Peak Loop",4508
4509,Island and Twin Lakes,4509
4510,Zanja Peak Loop,4510
4511,Oyster Point Trail,4511
4512,Discovery Trail,4512
4513,Cheatham Grove Trail,4513
4514,Miller Ruins Loop,4514
4515,Torrey Pines Extension - Red Ridge Trail,4515
